1.000000000000000e-10	6.000000263157893e-01	2.142712709187684e-02	4.278992706460297e-03	
1.000000000000000e-10	4.000000157894736e-01	0.000000000000000e+00	0.000000000000000e+00	
1.000000000000000e-10	3.000000105263158e-01	0.000000000000000e+00	0.000000000000000e+00	
1.000000000000000e-10	2.000000052631579e-01	0.000000000000000e+00	0.000000000000000e+00	
1.000000000000000e-10	5.000000210526315e-01	0.000000000000000e+00	0.000000000000000e+00	
1.000000000000000e-10	1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	
1.000000000000000e-10	7.000000315789472e-01	2.741685022240909e-02	4.090308625244869e-03	
1.000000000000000e-10	1.200000057894737e+00	4.805459126173645e-02	8.238117036264309e-03	
1.000000000000000e-10	1.100000052631579e+00	2.950350464220297e-02	3.528991693094632e-03	
1.000000000000000e-10	8.000000368421051e-01	8.086252805194157e-02	3.354128431406159e-02	
1.000000000000000e-10	1.000000047368421e+00	2.209540364554333e-02	2.803101565570084e-03	
1.000000000000000e-10	9.000000421052630e-01	2.398290307601003e-02	3.587845481110999e-03	
1.000000000000000e-10	1.300000063157895e+00	8.796345656595463e-02	1.296931217970746e-02	
1.000000000000000e-10	1.400000068421052e+00	1.234919812378000e-01	9.721393434085073e-03	
1.000000000000000e-10	1.700000084210526e+00	1.011813195518573e-01	2.511766968331866e-02	
1.000000000000000e-10	1.800000089473684e+00	3.907583094019286e-02	3.777427497647185e-02	
1.000000000000000e-10	1.600000078947368e+00	1.130279436690309e-01	1.293111902318714e-02	
1.000000000000000e-10	1.500000073684210e+00	1.156528368782665e-01	1.222319768930934e-02	
1.000000000000000e-10	1.900000094736842e+00	4.238345046663729e-03	4.881484619927805e-03	
1.000000000000000e-10	2.000000100000000e+00	1.546368268196445e-03	1.787701265127784e-03	
2.000000344827586e-10	1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	
2.000000344827586e-10	2.000000052631579e-01	0.000000000000000e+00	0.000000000000000e+00	
2.000000344827586e-10	3.000000105263158e-01	0.000000000000000e+00	0.000000000000000e+00	
2.000000344827586e-10	4.000000157894736e-01	0.000000000000000e+00	0.000000000000000e+00	
2.000000344827586e-10	5.000000210526315e-01	0.000000000000000e+00	0.000000000000000e+00	
2.000000344827586e-10	6.000000263157893e-01	1.713706336667197e-03	7.469872740437603e-03	
2.000000344827586e-10	8.000000368421051e-01	3.271101776067924e-02	2.709628250788436e-02	
2.000000344827586e-10	1.000000047368421e+00	4.456636812549513e-02	1.902039977022134e-02	
2.000000344827586e-10	7.000000315789472e-01	1.365242809001617e-02	1.206765881078537e-02	
2.000000344827586e-10	1.100000052631579e+00	5.621272185594648e-02	1.809365157114290e-02	
2.000000344827586e-10	9.000000421052630e-01	3.693311141590973e-02	2.118606961028740e-02	
2.000000344827586e-10	1.200000057894737e+00	6.671375210453281e-02	2.258559937275490e-02	
2.000000344827586e-10	1.700000084210526e+00	1.369634895397508e-01	3.243820745829467e-02	
2.000000344827586e-10	1.600000078947368e+00	1.597965036164298e-01	3.925730606438408e-02	
2.000000344827586e-10	1.800000089473684e+00	1.102647989550625e-01	4.705331419089939e-02	
2.000000344827586e-10	1.500000073684210e+00	1.275385721635248e-01	2.373365362772188e-02	
2.000000344827586e-10	1.400000068421052e+00	9.700052769811568e-02	2.558020555383579e-02	
2.000000344827586e-10	1.300000063157895e+00	7.030000745493202e-02	2.333649083289007e-02	
2.000000344827586e-10	1.900000094736842e+00	2.447042927220636e-02	4.247389826994103e-02	
2.000000344827586e-10	2.000000100000000e+00	1.654137878973161e-03	5.355883135317032e-03	
3.000000689655172e-10	1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	
3.000000689655172e-10	2.000000052631579e-01	0.000000000000000e+00	0.000000000000000e+00	
3.000000689655172e-10	3.000000105263158e-01	0.000000000000000e+00	0.000000000000000e+00	
3.000000689655172e-10	4.000000157894736e-01	0.000000000000000e+00	0.000000000000000e+00	
3.000000689655172e-10	5.000000210526315e-01	0.000000000000000e+00	0.000000000000000e+00	
3.000000689655172e-10	6.000000263157893e-01	0.000000000000000e+00	0.000000000000000e+00	
3.000000689655172e-10	1.000000047368421e+00	1.832256990001666e-01	3.489264511861963e-02	
3.000000689655172e-10	9.000000421052630e-01	1.326307267578736e-01	4.679599450847192e-02	
3.000000689655172e-10	8.000000368421051e-01	3.317937049424598e-02	1.993824822516192e-02	
3.000000689655172e-10	1.100000052631579e+00	1.707229507314756e-01	3.878605130827480e-02	
3.000000689655172e-10	7.000000315789472e-01	1.057245735564819e-02	1.587249389599790e-02	
3.000000689655172e-10	1.200000057894737e+00	1.718101420945981e-01	2.723076851162127e-02	
3.000000689655172e-10	1.500000073684210e+00	2.568200772616321e-01	6.941428246517181e-02	
3.000000689655172e-10	1.400000068421052e+00	2.119897895718945e-01	4.829892406936510e-02	
3.000000689655172e-10	1.300000063157895e+00	1.945916159079050e-01	3.877409469761615e-02	
3.000000689655172e-10	1.700000084210526e+00	1.659146525088678e-01	6.445770271607959e-02	
3.000000689655172e-10	1.600000078947368e+00	2.097374657274112e-01	6.154493094792499e-02	
3.000000689655172e-10	1.800000089473684e+00	1.098850060939259e-01	4.429221929526038e-02	
3.000000689655172e-10	1.900000094736842e+00	5.647923850123936e-02	7.558685725279374e-02	
3.000000689655172e-10	2.000000100000000e+00	5.411101760516060e-03	2.149646382113563e-02	
4.000001034482759e-10	1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	
4.000001034482759e-10	2.000000052631579e-01	0.000000000000000e+00	0.000000000000000e+00	
4.000001034482759e-10	3.000000105263158e-01	0.000000000000000e+00	0.000000000000000e+00	
4.000001034482759e-10	4.000000157894736e-01	0.000000000000000e+00	0.000000000000000e+00	
4.000001034482759e-10	5.000000210526315e-01	0.000000000000000e+00	0.000000000000000e+00	
4.000001034482759e-10	6.000000263157893e-01	0.000000000000000e+00	0.000000000000000e+00	
4.000001034482759e-10	8.000000368421051e-01	7.555002340028420e-02	5.296070398711325e-02	
4.000001034482759e-10	9.000000421052630e-01	1.693169978174854e-01	7.419752330699439e-02	
4.000001034482759e-10	1.000000047368421e+00	2.186139132945823e-01	4.105756393982744e-02	
4.000001034482759e-10	7.000000315789472e-01	5.536714809999917e-02	4.437195449301868e-02	
4.000001034482759e-10	1.100000052631579e+00	1.969912276069620e-01	4.048493817692158e-02	
4.000001034482759e-10	1.200000057894737e+00	2.158695821653126e-01	6.803712440490761e-02	
4.000001034482759e-10	1.300000063157895e+00	2.374683215423569e-01	4.106534002374259e-02	
4.000001034482759e-10	1.400000068421052e+00	2.694892888156099e-01	3.954489781748671e-02	
4.000001034482759e-10	1.500000073684210e+00	2.893411241598942e-01	6.703918716652775e-02	
4.000001034482759e-10	1.600000078947368e+00	2.541844216145137e-01	7.283382992566013e-02	
4.000001034482759e-10	1.700000084210526e+00	1.942267126029655e-01	8.003109418374800e-02	
4.000001034482759e-10	1.800000089473684e+00	1.402391112191883e-01	6.065661124208584e-02	
4.000001034482759e-10	1.900000094736842e+00	6.924959037673992e-02	7.401765787789880e-02	
4.000001034482759e-10	2.000000100000000e+00	1.951317778755608e-02	4.630919179492024e-02	
5.000001379310345e-10	1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	
5.000001379310345e-10	2.000000052631579e-01	0.000000000000000e+00	0.000000000000000e+00	
5.000001379310345e-10	3.000000105263158e-01	0.000000000000000e+00	0.000000000000000e+00	
5.000001379310345e-10	4.000000157894736e-01	0.000000000000000e+00	0.000000000000000e+00	
5.000001379310345e-10	5.000000210526315e-01	0.000000000000000e+00	0.000000000000000e+00	
5.000001379310345e-10	6.000000263157893e-01	0.000000000000000e+00	0.000000000000000e+00	
5.000001379310345e-10	9.000000421052630e-01	1.482304406332630e-01	7.293648126135249e-02	
5.000001379310345e-10	8.000000368421051e-01	9.834507981178700e-02	6.122314611422438e-02	
5.000001379310345e-10	7.000000315789472e-01	1.043678165581720e-01	4.334660926090442e-02	
5.000001379310345e-10	1.000000047368421e+00	2.285858493626285e-01	9.118220605220047e-02	
5.000001379310345e-10	1.100000052631579e+00	2.536317277926991e-01	5.930614372992087e-02	
5.000001379310345e-10	1.200000057894737e+00	2.723428159618567e-01	7.298669281102851e-02	
5.000001379310345e-10	1.300000063157895e+00	3.100152369752092e-01	7.599891697314710e-02	
5.000001379310345e-10	1.400000068421052e+00	3.350706654808199e-01	4.953347286861666e-02	
5.000001379310345e-10	1.500000073684210e+00	3.226762894461376e-01	6.219766030781314e-02	
5.000001379310345e-10	1.600000078947368e+00	2.753937464868472e-01	7.255702788330824e-02	
5.000001379310345e-10	1.700000084210526e+00	2.114932991683033e-01	6.863287182604137e-02	
5.000001379310345e-10	1.800000089473684e+00	1.398186507826572e-01	6.712762537499181e-02	
5.000001379310345e-10	1.900000094736842e+00	8.231359083223856e-02	7.300134248125777e-02	
5.000001379310345e-10	2.000000100000000e+00	2.335472811510365e-02	4.775987398621651e-02	
6.000001724137931e-10	1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	
6.000001724137931e-10	2.000000052631579e-01	0.000000000000000e+00	0.000000000000000e+00	
6.000001724137931e-10	3.000000105263158e-01	0.000000000000000e+00	0.000000000000000e+00	
6.000001724137931e-10	4.000000157894736e-01	0.000000000000000e+00	0.000000000000000e+00	
6.000001724137931e-10	5.000000210526315e-01	0.000000000000000e+00	0.000000000000000e+00	
6.000001724137931e-10	6.000000263157893e-01	0.000000000000000e+00	0.000000000000000e+00	
6.000001724137931e-10	7.000000315789472e-01	1.113439647909467e-01	5.366801799518974e-02	
6.000001724137931e-10	9.000000421052630e-01	9.676566199346101e-02	7.343689267308834e-02	
6.000001724137931e-10	8.000000368421051e-01	1.128670899879054e-01	7.653054355134446e-02	
6.000001724137931e-10	1.000000047368421e+00	2.199614830573645e-01	1.023820229359022e-01	
6.000001724137931e-10	1.200000057894737e+00	3.475317140481987e-01	6.771021883411021e-02	
6.000001724137931e-10	1.100000052631579e+00	2.731314116570224e-01	8.673638385601852e-02	
6.000001724137931e-10	1.300000063157895e+00	3.692562961412459e-01	8.373959371969260e-02	
6.000001724137931e-10	1.500000073684210e+00	4.108601645587696e-01	7.858173592507363e-02	
6.000001724137931e-10	1.400000068421052e+00	4.145763845162068e-01	9.501314659780793e-02	
6.000001724137931e-10	1.600000078947368e+00	3.850846736343124e-01	9.731535026045919e-02	
6.000001724137931e-10	1.700000084210526e+00	2.591102808103921e-01	6.872761506649996e-02	
6.000001724137931e-10	1.800000089473684e+00	1.969513735030091e-01	1.197892975853129e-01	
6.000001724137931e-10	1.900000094736842e+00	9.203194558446828e-02	7.270411980814784e-02	
6.000001724137931e-10	2.000000100000000e+00	3.713322520596725e-02	5.268961187375942e-02	
7.000002068965517e-10	1.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	
7.000002068965517e-10	2.000000052631579e-01	0.000000000000000e+00	0.000000000000000e+00	
7.000002068965517e-10	3.000000105263158e-01	0.000000000000000e+00	0.000000000000000e+00	
7.000002068965517e-10	4.000000157894736e-01	0.000000000000000e+00	0.000000000000000e+00	
7.000002068965517e-10	5.000000210526315e-01	0.000000000000000e+00	0.000000000000000e+00	
7.000002068965517e-10	6.000000263157893e-01	0.000000000000000e+00	0.000000000000000e+00	
7.000002068965517e-10	8.000000368421051e-01	1.632711447332066e-01	1.090394157764958e-01	
7.000002068965517e-10	7.000000315789472e-01	1.098382707598758e-01	6.231680575881281e-02	
7.000002068965517e-10	9.000000421052630e-01	9.817348049508828e-02	6.804462308229116e-02	
7.000002068965517e-10	1.000000047368421e+00	2.194597203290670e-01	9.165603947418197e-02	
7.000002068965517e-10	1.100000052631579e+00	3.196161626141375e-01	1.080757554671649e-01	
7.000002068965517e-10	1.200000057894737e+00	3.924583535905599e-01	1.087849952623046e-01	
7.000002068965517e-10	1.300000063157895e+00	4.490657548258207e-01	1.166996349468613e-01	
7.000002068965517e-10	1.400000068421052e+00	5.081639786229636e-01	8.807546385782074e-02	
7.000002068965517e-10	1.600000078947368e+00	3.915064974173800e-01	1.053670480849749e-01	
7.000002068965517e-10	1.500000073684210e+00	4.311434138028314e-01	1.076008061728874e-01	
7.000002068965517e-10	1.700000084210526e+00	2.768971979961413e-01	1.305145342667179e-01	
7.000002068965517e-10	1.800000089473684e+00	2.107229938643824e-01	1.355519225674153e-01	
7.000002068965517e-10	1.900000094736842e+00	1.081822529666178e-01	8.273534543181273e-02	
7.000002068965517e-10	2.000000100000000e+00	6.631853678220004e-02	8.210301978290063e-02	
