2.85098862739e-11	2.49944392643	2.1767028937	1.62157315081e-11	0.000667834122412723	0.0005125176268470368	
7.00303342377e-12	2.30677559262	2.28452401832	2.55803415189e-11	0.00022320403869202846	0.00011605951149870763	
1.22632850498e-11	2.29842586164	2.34849266493	1.23664700258e-11	0.005959594346036692	0.004685222027215829	
1.17376688937e-11	2.33578502268	2.00320246059	4.01539316255e-12	0.0029171079914658052	0.003747907150654624	
3.75270077002e-12	2.35526022782	2.35439563448	2.34303683509e-12	0.00017816853897566817	9.269260600615269e-05	
2.4219826584e-11	2.40929686604	1.23197480332	2.75215055526e-11	0.0051651132623503826	0.0067820659507535274	
2.25265000246e-11	2.21938503371	1.8919859095	1.99041601239e-11	0.01408307674170222	0.01150518210549812	
6.99228547896e-12	2.05528902839	1.97974772866	1.6740738133e-11	0.08559227277924664	0.06287854661745472	
1.41108718254e-11	2.12171481348	1.88269666846	1.37431250444e-11	0.1085648790176716	0.12376721409720819	
2.13347769173e-11	1.94957462589	2.09070844907	2.99319124307e-11	0.013657496464191857	0.009142174031018207	
3.21831176905e-12	2.00209359966	1.75103670856	1.93091220446e-11	0.1457012098529611	0.06516522022851694	
1.73712716471e-11	2.02395563641	1.89862492059	4.64335505005e-12	0.044357789661613856	0.04820150556265967	
1.41518576989e-11	1.96955124062	1.39809327665	1.08263541688e-12	0.09909108956066282	0.08955534469012631	
2.62919005616e-11	1.76129753327	2.2425195383	4.53085465168e-12	0.005828766514174552	0.0035762112024054662	
1.76016662427e-11	2.33925406182	1.295169172	6.38839551196e-12	0.017647396099326317	0.017045197554111026	
2.30240829791e-12	2.31177385825	1.3310198703	1.40451087912e-11	0.00022536228029908494	4.9527928781439286e-05	
2.78520073635e-11	2.13286945324	1.47827465658	1.20803832825e-11	0.0010426100060945737	0.0012024553639227678	
1.85890061369e-11	1.79245121455	2.3982981765	1.13694284183e-11	0.03474348064173141	0.022113034729542756	
1.55361951502e-12	1.73064061974	1.52308696679	1.75648488662e-11	0.08029676575444757	0.020005746974678936	
1.38575257387e-11	1.63287633171	1.29633952304	2.49158761881e-11	0.02475246506613597	0.012352091888091592	
1.75860579387e-11	1.56504847869	1.7357563589	1.62076328565e-11	0.017055368722102154	0.012541871682779947	
2.36432955267e-11	1.7081695062	1.84791236221	6.68519523418e-12	0.011192848726230553	0.006857329371447477	
2.59436834074e-11	1.47602216424	1.8331651788	1.7103062754e-11	0.003433762063682736	0.0021002330211550555	
1.91736126628e-11	1.32331766464	1.31829739341	8.90000802519e-12	0.0037858777058547466	0.001284378623378884	
1.0570008882e-11	1.53798189774	1.88058376798	2.14137831527e-11	0.02297811252650817	0.009651446526648734	
2.69696498427e-11	1.11648638641	1.32757036636	2.49621148164e-11	0.007344969936703666	0.0034739482663375693	
8.68481445343e-12	1.04166178919	1.69888918008	2.70570630206e-11	0.0025050350635937154	0.001926720076594377	
2.83854429455e-11	1.22388752647	1.97887563192	2.62003452891e-11	0.0032667656162932647	0.0027128878121583672	
3.66817627519e-12	1.25049698529	2.27602936868	1.40560662015e-11	0.00029044458425734937	0.00016024876886106375	
8.55031037171e-12	1.24624086408	2.12137576235	1.43283157105e-11	0.000637725397160748	0.00047284181342991224	
1.51412788358e-11	1.51081431401	2.37299138858	2.73551353103e-11	0.009694716263783312	0.005837652596930684	
9.94592570088e-12	1.08018370588	2.37422159276	2.23699646748e-11	0.003193460910112543	0.0027662037209788995	
2.46738523765e-11	1.24698920397	1.24095051	1.33299575992e-11	0.004281180357607133	0.00407605737066801	
5.09827987356e-12	1.30309223434	2.4073009787	3.86581532297e-12	0.00013840592284473395	4.064301833887766e-05	
1.56270285323e-11	1.33785293031	1.97901917833	9.7609309875e-12	0.002664840122383012	0.0003078222544800219	
6.91444247778e-12	1.24010599483	1.41644198804	5.7739909829e-12	0.00040561261635205757	0.0002556713166346117	
6.81237378762e-12	1.26087825841	1.94467982459	1.91175445665e-11	0.0002509026240931172	0.00016761625786946684	
6.87410768243e-12	1.14043821502	2.49958359516	9.17364622897e-12	0.0011084397576254443	0.0008388292530921602	
2.12005443956e-12	1.08318901078	1.55505309753	1.90964917406e-12	0.0005702419665170543	0.00025706321779518263	
1.30287254628e-12	1.16659300952	1.67157903851	2.10911789637e-11	0.0002454995760686623	8.072780087102423e-05	
6.4384961786e-12	1.3419669655	1.94789254721	1.84980955085e-11	0.0002576015851587555	4.911016315125068e-05	
1.43749752305e-12	1.20868628443	2.07027502808	1.7661606042e-11	0.0001721530614411618	5.1306117643549504e-05	
